C,cache_size,class_weight,cls_name,coef0,decision_function_shape,degree,gamma,kernel,log_time,max_iter,probability,random_state,shrinking,test_accuracy,test_shape,time_test_test,time_test_train,time_training,tol,train_accuracy,train_shape,verbose
0.00411522633744856,200,,SVC,0.0,ovr,3,0.001,rbf,2018-01-18 23:07:41,-1,False,,True,0.0,"(10, 784)",0.003964424133300781,0.010713815689086914,0.015309810638427734,0.001,16.6666666667,"(90, 784)",False
0.012345679012345678,200,,SVC,0.0,ovr,3,0.001,rbf,2018-01-18 23:07:41,-1,False,,True,0.0,"(10, 784)",0.0012023448944091797,0.010904788970947266,0.01602482795715332,0.001,16.6666666667,"(90, 784)",False
0.037037037037037035,200,,SVC,0.0,ovr,3,0.001,rbf,2018-01-18 23:07:41,-1,False,,True,0.0,"(10, 784)",0.0022039413452148438,0.011602163314819336,0.018995285034179688,0.001,16.6666666667,"(90, 784)",False
0.1111111111111111,200,,SVC,0.0,ovr,3,0.001,rbf,2018-01-18 23:07:41,-1,False,,True,0.0,"(10, 784)",0.0009508132934570312,0.0074329376220703125,0.017866134643554688,0.001,16.6666666667,"(90, 784)",False
0.3333333333333333,200,,SVC,0.0,ovr,3,0.001,rbf,2018-01-18 23:07:41,-1,False,,True,0.0,"(10, 784)",0.0009429454803466797,0.007391452789306641,0.015703678131103516,0.001,27.7777777778,"(90, 784)",False
1,200,,SVC,0.0,ovr,3,0.001,rbf,2018-01-18 23:07:41,-1,False,,True,10.0,"(10, 784)",0.0009951591491699219,0.008491039276123047,0.01957869529724121,0.001,42.2222222222,"(90, 784)",False
3,200,,SVC,0.0,ovr,3,0.001,rbf,2018-01-18 23:07:41,-1,False,,True,50.0,"(10, 784)",0.0014939308166503906,0.008088111877441406,0.01633286476135254,0.001,94.4444444444,"(90, 784)",False
9,200,,SVC,0.0,ovr,3,0.001,rbf,2018-01-18 23:07:41,-1,False,,True,60.0,"(10, 784)",0.0009655952453613281,0.007442951202392578,0.01703047752380371,0.001,100.0,"(90, 784)",False
27,200,,SVC,0.0,ovr,3,0.001,rbf,2018-01-18 23:07:41,-1,False,,True,70.0,"(10, 784)",0.0014927387237548828,0.00819540023803711,0.015335559844970703,0.001,100.0,"(90, 784)",False
81,200,,SVC,0.0,ovr,3,0.001,rbf,2018-01-18 23:07:41,-1,False,,True,70.0,"(10, 784)",0.0015583038330078125,0.007877826690673828,0.01904463768005371,0.001,100.0,"(90, 784)",False
243,200,,SVC,0.0,ovr,3,0.001,rbf,2018-01-18 23:07:41,-1,False,,True,70.0,"(10, 784)",0.0011441707611083984,0.00823068618774414,0.0171658992767334,0.001,100.0,"(90, 784)",False
0.00411522633744856,200,,SVC,0.0,ovr,3,0.01,rbf,2018-01-18 23:07:41,-1,False,,True,0.0,"(10, 784)",0.000965118408203125,0.007184505462646484,0.01688385009765625,0.001,16.6666666667,"(90, 784)",False
0.012345679012345678,200,,SVC,0.0,ovr,3,0.01,rbf,2018-01-18 23:07:41,-1,False,,True,0.0,"(10, 784)",0.0009839534759521484,0.010360002517700195,0.019102096557617188,0.001,16.6666666667,"(90, 784)",False
0.037037037037037035,200,,SVC,0.0,ovr,3,0.01,rbf,2018-01-18 23:07:41,-1,False,,True,0.0,"(10, 784)",0.0009098052978515625,0.007840871810913086,0.01806926727294922,0.001,16.6666666667,"(90, 784)",False
0.1111111111111111,200,,SVC,0.0,ovr,3,0.01,rbf,2018-01-18 23:07:41,-1,False,,True,0.0,"(10, 784)",0.0009393692016601562,0.008682727813720703,0.017261743545532227,0.001,16.6666666667,"(90, 784)",False
0.3333333333333333,200,,SVC,0.0,ovr,3,0.01,rbf,2018-01-18 23:07:41,-1,False,,True,10.0,"(10, 784)",0.0010046958923339844,0.007682323455810547,0.017513275146484375,0.001,38.8888888889,"(90, 784)",False
1,200,,SVC,0.0,ovr,3,0.01,rbf,2018-01-18 23:07:41,-1,False,,True,50.0,"(10, 784)",0.0011165142059326172,0.007744789123535156,0.020781278610229492,0.001,100.0,"(90, 784)",False
3,200,,SVC,0.0,ovr,3,0.01,rbf,2018-01-18 23:07:41,-1,False,,True,60.0,"(10, 784)",0.0010061264038085938,0.008399724960327148,0.01915740966796875,0.001,100.0,"(90, 784)",False
9,200,,SVC,0.0,ovr,3,0.01,rbf,2018-01-18 23:07:41,-1,False,,True,60.0,"(10, 784)",0.001064300537109375,0.009273052215576172,0.01641106605529785,0.001,100.0,"(90, 784)",False
27,200,,SVC,0.0,ovr,3,0.01,rbf,2018-01-18 23:07:41,-1,False,,True,60.0,"(10, 784)",0.0013239383697509766,0.01217508316040039,0.018211841583251953,0.001,100.0,"(90, 784)",False
81,200,,SVC,0.0,ovr,3,0.01,rbf,2018-01-18 23:07:41,-1,False,,True,60.0,"(10, 784)",0.0011670589447021484,0.007512569427490234,0.01806473731994629,0.001,100.0,"(90, 784)",False
243,200,,SVC,0.0,ovr,3,0.01,rbf,2018-01-18 23:07:41,-1,False,,True,60.0,"(10, 784)",0.0009036064147949219,0.007299900054931641,0.018074989318847656,0.001,100.0,"(90, 784)",False
0.00411522633744856,200,,SVC,0.0,ovr,3,0.1,rbf,2018-01-18 23:07:41,-1,False,,True,0.0,"(10, 784)",0.0009865760803222656,0.008943796157836914,0.017804861068725586,0.001,16.6666666667,"(90, 784)",False
0.012345679012345678,200,,SVC,0.0,ovr,3,0.1,rbf,2018-01-18 23:07:41,-1,False,,True,0.0,"(10, 784)",0.0010497570037841797,0.008736610412597656,0.021132469177246094,0.001,16.6666666667,"(90, 784)",False
0.037037037037037035,200,,SVC,0.0,ovr,3,0.1,rbf,2018-01-18 23:07:41,-1,False,,True,0.0,"(10, 784)",0.0009069442749023438,0.00733494758605957,0.017769336700439453,0.001,16.6666666667,"(90, 784)",False
0.1111111111111111,200,,SVC,0.0,ovr,3,0.1,rbf,2018-01-18 23:07:41,-1,False,,True,0.0,"(10, 784)",0.0009164810180664062,0.008006811141967773,0.017788171768188477,0.001,16.6666666667,"(90, 784)",False
0.3333333333333333,200,,SVC,0.0,ovr,3,0.1,rbf,2018-01-18 23:07:41,-1,False,,True,0.0,"(10, 784)",0.0009405612945556641,0.014069795608520508,0.016725540161132812,0.001,16.6666666667,"(90, 784)",False
1,200,,SVC,0.0,ovr,3,0.1,rbf,2018-01-18 23:07:41,-1,False,,True,0.0,"(10, 784)",0.0010440349578857422,0.00841665267944336,0.017480134963989258,0.001,100.0,"(90, 784)",False
3,200,,SVC,0.0,ovr,3,0.1,rbf,2018-01-18 23:07:41,-1,False,,True,0.0,"(10, 784)",0.0017004013061523438,0.007592916488647461,0.016829967498779297,0.001,100.0,"(90, 784)",False
9,200,,SVC,0.0,ovr,3,0.1,rbf,2018-01-18 23:07:41,-1,False,,True,0.0,"(10, 784)",0.0009088516235351562,0.0073511600494384766,0.01697373390197754,0.001,100.0,"(90, 784)",False
27,200,,SVC,0.0,ovr,3,0.1,rbf,2018-01-18 23:07:41,-1,False,,True,0.0,"(10, 784)",0.0010089874267578125,0.009646415710449219,0.022225379943847656,0.001,100.0,"(90, 784)",False
81,200,,SVC,0.0,ovr,3,0.1,rbf,2018-01-18 23:07:41,-1,False,,True,0.0,"(10, 784)",0.0010881423950195312,0.0074100494384765625,0.018272876739501953,0.001,100.0,"(90, 784)",False
243,200,,SVC,0.0,ovr,3,0.1,rbf,2018-01-18 23:07:41,-1,False,,True,0.0,"(10, 784)",0.0009100437164306641,0.007340908050537109,0.01767420768737793,0.001,100.0,"(90, 784)",False
0.00411522633744856,200,,SVC,0.0,ovr,3,1,rbf,2018-01-18 23:07:41,-1,False,,True,0.0,"(10, 784)",0.000995635986328125,0.00835275650024414,0.020627498626708984,0.001,16.6666666667,"(90, 784)",False
0.012345679012345678,200,,SVC,0.0,ovr,3,1,rbf,2018-01-18 23:07:41,-1,False,,True,0.0,"(10, 784)",0.0010120868682861328,0.00842905044555664,0.01852583885192871,0.001,16.6666666667,"(90, 784)",False
0.037037037037037035,200,,SVC,0.0,ovr,3,1,rbf,2018-01-18 23:07:42,-1,False,,True,0.0,"(10, 784)",0.0009181499481201172,0.00743412971496582,0.01754283905029297,0.001,16.6666666667,"(90, 784)",False
0.1111111111111111,200,,SVC,0.0,ovr,3,1,rbf,2018-01-18 23:07:42,-1,False,,True,0.0,"(10, 784)",0.0020682811737060547,0.009553194046020508,0.01727914810180664,0.001,16.6666666667,"(90, 784)",False
0.3333333333333333,200,,SVC,0.0,ovr,3,1,rbf,2018-01-18 23:07:42,-1,False,,True,0.0,"(10, 784)",0.00119781494140625,0.008472919464111328,0.018764257431030273,0.001,16.6666666667,"(90, 784)",False
1,200,,SVC,0.0,ovr,3,1,rbf,2018-01-18 23:07:42,-1,False,,True,0.0,"(10, 784)",0.0010166168212890625,0.010132312774658203,0.01680278778076172,0.001,100.0,"(90, 784)",False
3,200,,SVC,0.0,ovr,3,1,rbf,2018-01-18 23:07:42,-1,False,,True,0.0,"(10, 784)",0.0010225772857666016,0.008143901824951172,0.01642131805419922,0.001,100.0,"(90, 784)",False
9,200,,SVC,0.0,ovr,3,1,rbf,2018-01-18 23:07:42,-1,False,,True,0.0,"(10, 784)",0.001004934310913086,0.009575605392456055,0.02004241943359375,0.001,100.0,"(90, 784)",False
27,200,,SVC,0.0,ovr,3,1,rbf,2018-01-18 23:07:42,-1,False,,True,0.0,"(10, 784)",0.0011997222900390625,0.007539272308349609,0.01784992218017578,0.001,100.0,"(90, 784)",False
81,200,,SVC,0.0,ovr,3,1,rbf,2018-01-18 23:07:42,-1,False,,True,0.0,"(10, 784)",0.00102996826171875,0.008686542510986328,0.017800092697143555,0.001,100.0,"(90, 784)",False
243,200,,SVC,0.0,ovr,3,1,rbf,2018-01-18 23:07:42,-1,False,,True,0.0,"(10, 784)",0.0028045177459716797,0.008249759674072266,0.01794266700744629,0.001,100.0,"(90, 784)",False
0.00411522633744856,200,,SVC,0.0,ovr,3,10,rbf,2018-01-18 23:07:42,-1,False,,True,0.0,"(10, 784)",0.0009729862213134766,0.008191823959350586,0.018555879592895508,0.001,16.6666666667,"(90, 784)",False
0.012345679012345678,200,,SVC,0.0,ovr,3,10,rbf,2018-01-18 23:07:42,-1,False,,True,0.0,"(10, 784)",0.0009870529174804688,0.007231473922729492,0.01728987693786621,0.001,16.6666666667,"(90, 784)",False
0.037037037037037035,200,,SVC,0.0,ovr,3,10,rbf,2018-01-18 23:07:42,-1,False,,True,0.0,"(10, 784)",0.0009753704071044922,0.008944034576416016,0.01610565185546875,0.001,16.6666666667,"(90, 784)",False
0.1111111111111111,200,,SVC,0.0,ovr,3,10,rbf,2018-01-18 23:07:42,-1,False,,True,0.0,"(10, 784)",0.0009746551513671875,0.009705543518066406,0.018464326858520508,0.001,16.6666666667,"(90, 784)",False
0.3333333333333333,200,,SVC,0.0,ovr,3,10,rbf,2018-01-18 23:07:42,-1,False,,True,0.0,"(10, 784)",0.0016002655029296875,0.007813453674316406,0.017519235610961914,0.001,16.6666666667,"(90, 784)",False
1,200,,SVC,0.0,ovr,3,10,rbf,2018-01-18 23:07:42,-1,False,,True,0.0,"(10, 784)",0.0009706020355224609,0.007256746292114258,0.01683664321899414,0.001,100.0,"(90, 784)",False
3,200,,SVC,0.0,ovr,3,10,rbf,2018-01-18 23:07:42,-1,False,,True,0.0,"(10, 784)",0.0010075569152832031,0.008399009704589844,0.017354965209960938,0.001,100.0,"(90, 784)",False
9,200,,SVC,0.0,ovr,3,10,rbf,2018-01-18 23:07:42,-1,False,,True,0.0,"(10, 784)",0.001547098159790039,0.008710861206054688,0.020682334899902344,0.001,100.0,"(90, 784)",False
27,200,,SVC,0.0,ovr,3,10,rbf,2018-01-18 23:07:42,-1,False,,True,0.0,"(10, 784)",0.0008971691131591797,0.0076563358306884766,0.017890214920043945,0.001,100.0,"(90, 784)",False
81,200,,SVC,0.0,ovr,3,10,rbf,2018-01-18 23:07:42,-1,False,,True,0.0,"(10, 784)",0.0008978843688964844,0.007686614990234375,0.017424345016479492,0.001,100.0,"(90, 784)",False
243,200,,SVC,0.0,ovr,3,10,rbf,2018-01-18 23:07:42,-1,False,,True,0.0,"(10, 784)",0.0009768009185791016,0.013245344161987305,0.016286849975585938,0.001,100.0,"(90, 784)",False
27,200,,SVC,0.0,ovr,3,0.01,rbf,2018-01-21 15:41:52,-1,False,,True,80.9090909091,"(9900, 784)",0.9592075347900391,0.010517597198486328,0.021709203720092773,0.001,100.0,"(100, 784)",False
0.00411522633744856,200,,SVC,0.0,ovr,3,0.1,rbf,2018-01-21 15:41:53,-1,False,,True,37.6060606061,"(9900, 784)",0.9575655460357666,0.010727643966674805,0.01982712745666504,0.001,100.0,"(100, 784)",False
0.3333333333333333,200,,SVC,0.0,ovr,3,10,rbf,2018-01-21 15:41:54,-1,False,,True,18.9090909091,"(9900, 784)",0.9234986305236816,0.010150909423828125,0.017592906951904297,0.001,100.0,"(100, 784)",False
0.3333333333333333,200,,SVC,0.0,ovr,3,0.01,rbf,2018-01-21 15:42:03,-1,False,,True,75.2727272727,"(9900, 784)",0.9596281051635742,0.009793996810913086,0.02338433265686035,0.001,100.0,"(100, 784)",False
0.037037037037037035,200,,SVC,0.0,ovr,3,10,rbf,2018-01-21 15:42:07,-1,False,,True,18.9090909091,"(9900, 784)",0.9284193515777588,0.013443470001220703,0.019208192825317383,0.001,100.0,"(100, 784)",False
0.00411522633744856,200,,SVC,0.0,ovr,3,1,rbf,2018-01-21 15:42:08,-1,False,,True,65.1212121212,"(9900, 784)",0.9473402500152588,0.011483192443847656,0.020172834396362305,0.001,100.0,"(100, 784)",False
3,200,,SVC,0.0,ovr,3,0.01,rbf,2018-01-21 15:42:09,-1,False,,True,80.9090909091,"(9900, 784)",0.9451882839202881,0.009878873825073242,0.022394895553588867,0.001,100.0,"(100, 784)",False
0.00411522633744856,200,,SVC,0.0,ovr,3,0.01,rbf,2018-01-21 15:42:10,-1,False,,True,75.2727272727,"(9900, 784)",0.9455573558807373,0.011050939559936523,0.02289724349975586,0.001,100.0,"(100, 784)",False
0.1111111111111111,200,,SVC,0.0,ovr,3,10,rbf,2018-01-21 15:42:11,-1,False,,True,18.9090909091,"(9900, 784)",0.9297530651092529,0.009481668472290039,0.018742084503173828,0.001,100.0,"(100, 784)",False
0.3333333333333333,200,,SVC,0.0,ovr,3,0.001,rbf,2018-01-21 15:42:12,-1,False,,True,68.0606060606,"(9900, 784)",0.9497144222259521,0.009721517562866211,0.019344806671142578,0.001,91.0,"(100, 784)",False
0.012345679012345678,200,,SVC,0.0,ovr,3,1,rbf,2018-01-21 15:42:13,-1,False,,True,65.1212121212,"(9900, 784)",0.9422411918640137,0.010840654373168945,0.020928621292114258,0.001,100.0,"(100, 784)",False
0.3333333333333333,200,,SVC,0.0,ovr,3,0.01,rbf,2018-01-21 15:42:14,-1,False,,True,75.2727272727,"(9900, 784)",0.9420156478881836,0.012733697891235352,0.02193164825439453,0.001,100.0,"(100, 784)",False
0.037037037037037035,200,,SVC,0.0,ovr,3,0.1,rbf,2018-01-21 15:42:15,-1,False,,True,37.6060606061,"(9900, 784)",0.9495358467102051,0.010173559188842773,0.019765138626098633,0.001,100.0,"(100, 784)",False
0.1111111111111111,200,,SVC,0.0,ovr,3,0.001,rbf,2018-01-21 15:42:16,-1,False,,True,68.0606060606,"(9900, 784)",0.9552502632141113,0.011092662811279297,0.019467592239379883,0.001,91.0,"(100, 784)",False
0.3333333333333333,200,,SVC,0.0,ovr,3,0.1,rbf,2018-01-21 15:42:17,-1,False,,True,37.6060606061,"(9900, 784)",0.9777233600616455,0.015825510025024414,0.03151130676269531,0.001,100.0,"(100, 784)",False
27,200,,SVC,0.0,ovr,3,0.1,rbf,2018-01-21 15:42:18,-1,False,,True,49.0606060606,"(9900, 784)",0.9927747249603271,0.010082244873046875,0.021986961364746094,0.001,100.0,"(100, 784)",False
3.0,200,,SVC,0.0,ovr,3,3.0,rbf,2018-01-21 15:42:33,-1,False,,True,64.8787878788,"(9900, 784)",0.9806363582611084,0.011017322540283203,0.020154476165771484,0.001,100.0,"(100, 784)",False
3.0,200,,SVC,0.0,ovr,3,3.0,rbf,2018-01-21 16:00:53,-1,False,,True,64.8787878788,"(9900, 784)",0.9896621704101562,0.011443853378295898,0.024099349975585938,0.001,100.0,"(100, 784)",False
3.0,200,,SVC,0.0,ovr,3,3.0,rbf,2018-01-21 16:00:59,-1,False,,True,64.8787878788,"(9900, 784)",0.9756803512573242,0.009775400161743164,0.02058720588684082,0.001,100.0,"(100, 784)",False
3.0,200,,SVC,0.0,ovr,3,3.0,rbf,2018-01-21 16:01:43,-1,False,,True,64.8787878788,"(9900, 784)",1.1034095287322998,0.011725664138793945,0.02047562599182129,0.001,100.0,"(100, 784)",False
3.0,200,,SVC,0.0,ovr,3,3.0,rbf,2018-01-21 16:01:46,-1,False,,True,64.8787878788,"(9900, 784)",0.9774887561798096,0.011396646499633789,0.019541025161743164,0.001,100.0,"(100, 784)",False
3.0,200,,SVC,0.0,ovr,3,3.0,rbf,2018-01-21 16:05:40,-1,False,,True,64.8787878788,"(9900, 784)",0.9800338745117188,0.010828256607055664,0.020470142364501953,0.001,100.0,"(100, 784)",False
3.0,200,,SVC,0.0,ovr,3,3.0,rbf,2018-01-21 16:05:45,-1,False,,True,64.8787878788,"(9900, 784)",0.9907734394073486,0.010557413101196289,0.02001190185546875,0.001,100.0,"(100, 784)",False
3.0,200,,SVC,0.0,ovr,3,3.0,rbf,2018-01-21 16:06:26,-1,False,,True,64.8787878788,"(9900, 784)",1.1969165802001953,0.011670112609863281,0.019976377487182617,0.001,100.0,"(100, 784)",False
3.0,200,,SVC,0.0,ovr,3,3.0,rbf,2018-01-21 16:06:36,-1,False,,True,64.8787878788,"(9900, 784)",0.9870359897613525,0.010685205459594727,0.020527362823486328,0.001,100.0,"(100, 784)",False
3.0,200,,SVC,0.0,ovr,3,3.0,rbf,2018-01-21 16:06:40,-1,False,,True,64.8787878788,"(9900, 784)",1.2186899185180664,0.014732122421264648,0.026112794876098633,0.001,100.0,"(100, 784)",False
3.0,200,,SVC,0.0,ovr,3,3.0,rbf,2018-01-21 16:08:54,-1,False,,True,64.8787878788,"(9900, 784)",1.0118253231048584,0.015359163284301758,0.025323867797851562,0.001,100.0,"(100, 784)",False
3.0,200,,SVC,0.0,ovr,3,3.0,rbf,2018-01-21 16:08:57,-1,False,,True,64.8787878788,"(9900, 784)",0.9978888034820557,0.011668682098388672,0.023278236389160156,0.001,100.0,"(100, 784)",False
3.0,200,,SVC,0.0,ovr,3,3.0,rbf,2018-01-21 16:10:03,-1,False,,True,64.8787878788,"(9900, 784)",1.1600987911224365,0.010627508163452148,0.021069049835205078,0.001,100.0,"(100, 784)",False
3.0,200,,SVC,0.0,ovr,3,3.0,rbf,2018-01-21 16:10:06,-1,False,,True,64.8787878788,"(9900, 784)",0.9814176559448242,0.011259317398071289,0.020293235778808594,0.001,100.0,"(100, 784)",False
3.0,200,,SVC,0.0,ovr,3,3.0,rbf,2018-01-21 16:12:29,-1,False,,True,64.8787878788,"(9900, 784)",1.104722023010254,0.017673969268798828,0.027034759521484375,0.001,100.0,"(100, 784)",False
3.0,200,,SVC,0.0,ovr,3,3.0,rbf,2018-01-21 16:12:31,-1,False,,True,64.8787878788,"(9900, 784)",0.9810864925384521,0.010416746139526367,0.019800662994384766,0.001,100.0,"(100, 784)",False
3.0,200,,SVC,0.0,ovr,3,3.0,rbf,2018-01-21 16:13:09,-1,False,,True,64.8787878788,"(9900, 784)",0.9882116317749023,0.01376652717590332,0.028986454010009766,0.001,100.0,"(100, 784)",False
3.0,200,,SVC,0.0,ovr,3,3.0,rbf,2018-01-21 16:13:11,-1,False,,True,64.8787878788,"(9900, 784)",0.980705976486206,0.011008024215698242,0.020829439163208008,0.001,100.0,"(100, 784)",False
3.0,200,,SVC,0.0,ovr,3,3.0,rbf,2018-01-21 16:13:15,-1,False,,True,64.8787878788,"(9900, 784)",1.003861427307129,0.009713888168334961,0.020201921463012695,0.001,100.0,"(100, 784)",False
3.0,200,,SVC,0.0,ovr,3,3.0,rbf,2018-01-21 16:13:42,-1,False,,True,64.8787878788,"(9900, 784)",0.99448561668396,0.01592111587524414,0.026653289794921875,0.001,100.0,"(100, 784)",False
3.0,200,,SVC,0.0,ovr,3,3.0,rbf,2018-01-21 16:13:50,-1,False,,True,64.8787878788,"(9900, 784)",0.9845311641693115,0.010058164596557617,0.021330833435058594,0.001,100.0,"(100, 784)",False
3.0,200,,SVC,0.0,ovr,3,3.0,rbf,2018-01-21 16:13:53,-1,False,,True,64.8787878788,"(9900, 784)",0.9948663711547852,0.01018214225769043,0.020752906799316406,0.001,100.0,"(100, 784)",False
3.0,200,,SVC,0.0,ovr,3,3.0,rbf,2018-01-21 16:22:25,-1,False,,True,64.8787878788,"(9900, 784)",0.9861109256744385,0.010930538177490234,0.020134687423706055,0.001,100.0,"(100, 784)",False
3.0,200,,SVC,0.0,ovr,3,3.0,rbf,2018-01-21 16:29:14,-1,False,,True,64.8787878788,"(9900, 784)",0.9869532585144043,0.010949134826660156,0.020482301712036133,0.001,100.0,"(100, 784)",False
3.0,200,,SVC,0.0,ovr,3,3.0,rbf,2018-01-21 16:29:45,-1,False,,True,64.8787878788,"(9900, 784)",0.9841086864471436,0.010918855667114258,0.020631074905395508,0.001,100.0,"(100, 784)",False
3.0,200,,SVC,0.0,ovr,3,3.0,rbf,2018-01-21 16:29:48,-1,False,,True,64.8787878788,"(9900, 784)",0.9778881072998047,0.009529829025268555,0.02200484275817871,0.001,100.0,"(100, 784)",False
3,200,,SVC,0.0,ovr,3,0.001,rbf,2018-01-21 16:30:38,-1,False,,True,76.8383838384,"(9900, 784)",1.0273120403289795,0.009119510650634766,0.021962642669677734,0.001,96.0,"(100, 784)",False
0.3333333333333333,200,,SVC,0.0,ovr,3,0.001,rbf,2018-01-21 16:30:39,-1,False,,True,68.0606060606,"(9900, 784)",1.0578413009643555,0.015287399291992188,0.027801513671875,0.001,91.0,"(100, 784)",False
